$Culture, $Criticality, $Criticality Modifier, $Initial Known, $Inter-Dependency, $Dynamism, $Size, $Plan, $Team Size, <Cost, ?Score, >Completion, <Idle
0.336455678,1.158335824,3,0.419084108,68,20,1,1,42,382.4634234,0.746144618,0.86,0
0.465837553,1.192147793,4,0.592914092,11,37,3,1,22,890.5452708,0.572002066,0.710914454,0
0.186147523,0.827877843,3,0.67161763,51,33,4,1,3,407.7569189,0.664302558,0.876784373,0.476446837
0.742863157,1.192889332,3,0.541322249,37,4,0,3,43,308.051116,0.820533206,1,0.3
0.343426689,1.182551689,4,0.436908792,54,48,1,2,18,400.3636792,0.52700345,0.891566265,0.295238095
0.512076614,1.137980212,5,0.675138342,97,24,4,4,9,1336.631073,0.663858223,0.623376623,0.004784689
0.798381166,0.938581452,9,0.504685287,8,29,3,5,34,1367.941912,0.502238287,0.728571429,0.003257329
0.176668407,1.184575482,8,0.538608894,56,34,1,4,4,1041.288372,0.622005534,0.853658537,0.573170732
0.497266297,1.088165169,6,0.470327254,91,16,3,3,15,1141.769115,0.621584952,0.956719818,0.399141631
0.204044898,1.052680584,8,0.521007779,90,13,1,1,29,946.029129,0.834615986,0.895833333,0.565656566
0.585136908,1.086894034,7,0.452229506,20,18,1,2,30,693.0716289,0.699511228,0.75,0
0.201595174,1.053132673,3,0.632819283,52,49,3,5,11,489.9519208,0.598034904,0.855895197,0.237354086
0.321768565,0.927201635,6,0.508746397,69,19,2,2,36,916.8827502,0.679203481,0.958333333,0.298780488
0.706733098,1.109610821,5,0.689306445,36,11,1,0,5,468.0534279,0.630025051,0.980769231,0.32
0.831956663,0.931727141,8,0.568754034,61,11,1,5,41,775.2038941,0.667230785,0.777777778,0.519607843
0.295295191,0.826971564,5,0.607378332,14,15,3,5,10,591.6098824,0.817772502,0.652278177,0.00729927
0.764804176,0.932646377,4,0.530868599,56,19,1,5,22,349.6079175,0.571565885,0.888888889,0.111111111
0.317780537,0.998132093,4,0.645474596,16,46,2,5,9,423.5336574,0.585606949,0.925619835,0.329341317
0.718345795,1.019491771,7,0.615303403,43,22,1,2,18,618.933877,0.524485743,0.958333333,0.323529412
0.471619361,0.856970282,2,0.581510822,37,21,4,5,26,377.1380355,0.616226815,0.910274964,0.429219601
0.727094104,0.945666488,7,0.558778125,93,13,1,3,29,791.0923963,0.562012761,0.941176471,0.448275862
0.170194109,1.075396463,4,0.412742905,26,38,0,3,1,145.2746223,0.672513823,0.6,0.5
0.125335199,1.196694849,7,0.650156243,4,37,4,3,27,2107.52279,0.764220774,0.819604613,0.058656575
0.104265538,1.084028568,4,0.457151375,67,40,3,1,30,799.1322653,0.761557168,0.915766739,0.61767358
0.649922545,0.867979623,8,0.567353098,44,25,0,5,9,255.5114009,0.473911173,0.75,0.470588235
0.510621329,0.98026231,6,0.421513817,6,5,0,3,8,282.6440109,0.872260985,0.882352941,0.210526316
0.435591563,0.982781867,7,0.549843814,58,10,3,4,42,1176.450573,0.828423736,0.779690189,0
0.398210533,0.965839512,8,0.419108955,88,47,1,1,23,714.3788348,0.520029836,0.902439024,0.430769231
0.785948522,1.055717926,10,0.648352555,51,36,1,4,36,1469.335406,0.559058489,0.972222222,0.078947368
0.375505632,0.823202791,9,0.438089427,44,34,2,1,19,618.8345798,0.576713112,0.931428571,0.370656371
0.632751573,0.839931351,8,0.45150419,64,32,4,4,16,1075.032678,0.504148268,0.862193362,0.104868914
0.371592673,1.028314878,9,0.565502999,3,26,1,4,35,1007.655296,0.66322296,0.816666667,0
0.306874028,1.061040175,7,0.558069101,75,39,0,2,1,404.1023681,0.926174669,0.75,0.769230769
0.620848327,0.896124152,5,0.690607826,39,12,0,2,7,210.3820891,0.668018033,0.947368421,0.1
0.725684288,1.161607708,8,0.689640964,54,6,4,1,15,1982.852147,0.846920492,0.761410788,0
0.111613248,1.153617882,3,0.627632018,63,44,3,4,35,641.3969519,0.7123534,0.740990991,0.067988669
0.87442132,0.971037796,10,0.514882674,31,33,0,2,9,531.8190568,0.507154522,0.5,0
0.187652263,1.137436027,9,0.417859586,43,35,2,3,44,1691.826428,0.651150137,0.900473934,0.214876033
0.517374572,0.839519807,7,0.484140622,51,20,1,3,24,601.8403024,0.635877148,0.941176471,0.25
0.103640278,0.870083649,9,0.67360033,34,29,1,4,23,701.3096176,0.767253656,0.98,0.257575758
0.174866005,0.850408372,2,0.661029166,7,6,3,3,31,318.8394289,0.912800373,0.935817805,0.249169435
0.574526384,0.900248745,9,0.582090606,100,43,3,5,35,1414.105121,0.498931349,0.742627346,0
0.544613153,0.857356708,7,0.559800633,7,29,3,1,8,788.828921,0.531371127,0.83982684,0.249516441
0.189436453,1.055817626,2,0.670366499,9,29,1,1,10,187.8966128,0.766533027,0.606060606,0
0.736631176,1.057000655,4,0.522227743,48,44,3,1,41,819.3634869,0.52116536,0.936440678,0.533262936
0.328335855,1.078060283,4,0.614384551,46,4,1,1,18,391.7533193,0.840095448,0.942028986,0.329896907
0.202900543,0.942845666,9,0.440223672,12,37,0,1,26,349.9560199,0.675068112,0.857142857,0.454545455
0.75804324,1.117048634,6,0.696492423,65,37,3,4,35,1515.662361,0.440578868,0.983293556,0.312186978
0.641046691,1.087499035,8,0.607108619,8,43,3,2,16,1510.817427,0.46542157,0.938496583,0.203094778
0.238710134,0.897390937,7,0.623030818,66,23,2,1,13,666.5670191,0.725358829,0.953642384,0.368421053
0.281974941,1.16511991,8,0.63173955,83,29,1,5,25,1170.325311,0.623260385,0.92,0.465116279
0.686032497,0.937131252,5,0.652309718,53,27,2,4,7,447.2612339,0.51475108,0.8125,0.083333333
0.738454948,0.938071591,9,0.643500401,85,43,0,5,40,581.6680341,0.344788392,0.666666667,0.142857143
0.850894456,0.962364038,3,0.477639039,81,33,4,4,21,523.4158726,0.445492811,0.864197531,0.073929961
0.864257019,1.082412848,5,0.442977376,44,11,4,2,25,1182.734884,0.627821811,0.91819464,0.149575441
0.274987726,1.040576551,8,0.428338653,83,24,0,2,20,618.0564885,0.583751311,0.9375,0.423076923
0.576094867,1.052538029,8,0.694640558,92,12,1,4,27,881.4726846,0.722235041,0.622222222,0
0.862899998,1.059475872,7,0.581275712,35,48,1,5,19,684.6792946,0.323631005,0.64516129,0
0.76928058,0.937275048,8,0.463544806,44,22,3,1,7,975.2699554,0.553121141,0.853273138,0.197452229
0.312809836,0.888385402,6,0.535741401,99,22,2,2,21,650.1058699,0.747049624,0.73880597,0
0.218415907,1.090699572,6,0.513011744,95,14,2,0,26,959.0598249,0.770771169,0.983050847,0.210884354
0.115038504,0.980261272,7,0.473889632,12,9,3,4,25,1097.518452,0.882708047,0.98206278,0.335356601
0.216314721,1.116200055,4,0.698198829,3,36,1,3,13,393.7323271,0.618392966,0.736842105,0.066666667
0.671102538,0.869908698,8,0.547933094,40,37,2,2,18,739.2305217,0.480965346,0.730769231,0.04040404
0.54306232,0.843813706,7,0.500092973,72,46,1,1,39,576.6113445,0.532278409,0.934782609,0.547368421
0.348361222,0.982634154,7,0.579377307,74,28,0,0,28,367.1823126,0.575912452,0.833333333,0
0.414584735,0.898739292,4,0.671552777,14,14,1,2,34,345.0099014,0.684159866,0.863013699,0.222222222
0.236641961,0.905479271,6,0.446429937,49,26,2,1,24,702.4653933,0.680062338,0.894736842,0.616901408
0.323359566,0.842693781,3,0.534695006,5,22,0,1,41,197.6905254,0.764291541,0.916666667,0.45
0.635288367,1.170442836,2,0.618779255,43,5,1,4,15,221.7715097,0.746907578,0.973684211,0.430769231
0.801063097,1.187509205,6,0.622831902,36,3,1,2,40,1102.328456,0.87467017,0.888888889,0.090909091
0.148666144,1.078921843,8,0.613343935,42,6,0,5,38,711.1388762,0.898850686,0.9,0.25
0.801199934,0.826682186,10,0.513490699,84,42,3,2,9,958.2918606,0.424364874,0.810572687,0.104622871
0.790024964,1.101210188,9,0.414284304,9,27,0,3,33,836.3262825,0.49890472,0.933333333,0.363636364
0.523795193,0.912441609,4,0.569911383,97,17,0,0,31,282.9374079,0.697573004,1,0.384615385
0.290936536,1.177074997,9,0.452209423,65,45,3,2,18,1973.450809,0.541306075,0.967181467,0.320217096
0.432770417,1.039046341,8,0.491268084,17,32,2,1,2,1082.273209,0.650774227,0.751937984,0.276119403
0.612228068,0.921352353,7,0.402481932,87,28,3,4,34,1016.240835,0.517738669,0.885311871,0.089026915
0.264568935,0.998449742,4,0.565226803,12,42,3,2,26,632.1077205,0.616048085,0.80472103,0.015748031
0.848688651,0.960215429,6,0.615845944,97,15,1,1,26,522.0232672,0.636930526,0.927272727,0.509615385
0.857504612,0.963621915,8,0.649770428,8,18,3,3,11,1053.860389,0.516991294,0.917211329,0.307565789
0.126795962,1.017633597,7,0.583203011,36,15,3,0,42,1411.800738,0.797788293,0.990291262,0.314516129
0.57118387,1.051167495,3,0.464134543,69,18,1,4,40,327.5274594,0.53269719,1,0.212765957
0.818951581,0.900754706,9,0.635831473,37,37,1,1,36,803.2288438,0.572070962,0.755102041,0
0.767366952,1.050493173,5,0.550641015,98,26,3,4,44,1028.085218,0.498457499,0.731707317,0.042553191
0.808242793,1.06312246,9,0.486846216,50,6,2,1,22,1342.291327,0.775339191,0.840909091,0.264900662
0.601194414,0.987171598,5,0.50690118,55,50,1,1,26,539.8407603,0.506113148,0.973684211,0.421875
0.800694677,0.827811863,10,0.402484581,75,21,4,3,16,1234.492635,0.542865146,0.920959774,0.143138542
0.380515102,1.034680503,6,0.462550521,25,29,3,1,14,949.0484412,0.639796774,0.873333333,0.392581144
0.743179929,1.134806236,6,0.489997497,29,44,4,4,24,1547.530085,0.387614249,0.974772249,0.364259598
0.888361887,0.906913489,3,0.559256609,46,30,1,5,41,296.2042115,0.522713878,0.85483871,0.47
0.242090908,1.08803549,5,0.505452451,67,13,1,4,18,565.0093568,0.707415759,1,0.397590361
0.729753066,0.853876345,4,0.659312702,62,42,3,5,6,414.4720712,0.47171669,0.898467433,0.333806818
0.322712578,1.167068066,7,0.654146624,91,33,4,1,14,1893.934297,0.58563732,0.914393939,0.438081937
0.611119311,0.993499609,6,0.440403798,16,31,1,0,15,535.8602487,0.47707886,0.911764706,0.184210526
0.248425166,1.070943217,4,0.550324907,87,23,4,0,21,871.0093264,0.638270993,0.941092974,0.252957746
0.174845544,1.094081966,3,0.645341009,61,12,3,3,5,464.8212709,0.849553587,0.905982906,0.277683135
0.65201334,0.908980434,6,0.544570291,2,7,1,4,15,492.8817954,0.798215376,0.914285714,0.157894737
0.183036352,0.885940157,8,0.51357911,99,33,4,1,37,1433.211836,0.748427277,0.814977974,0.186813187
0.145101729,1.09931552,8,0.685300952,27,44,1,4,18,1033.05824,0.766896479,0.80952381,0
0.413095492,1.036088861,6,0.663611955,38,9,0,2,3,374.4253838,0.725994143,0.846153846,0.352941176
0.660167989,1.152899543,8,0.534033143,10,40,2,1,6,1201.677295,0.447510086,0.815286624,0.214723926
0.564359174,0.871741343,6,0.445687073,36,11,4,4,35,965.6430419,0.752340524,0.752009895,0.004909984
0.272379124,1.044641967,4,0.629612025,79,45,2,2,6,445.4025701,0.557557442,0.744897959,0.064102564
0.561127617,0.952316582,3,0.481996565,24,4,4,0,22,543.7426935,0.7402789,0.987341772,0.40505821
0.138519152,1.038070798,3,0.620405832,77,29,3,3,43,673.1606208,0.69982829,0.96593674,0.381619938
0.474475076,0.896618448,8,0.668817904,22,17,3,2,42,1410.35549,0.740607171,0.654945055,0
0.859827872,1.158514778,6,0.487693123,82,29,1,3,32,803.1438585,0.430752207,0.875,0.430232558
0.824570279,1.05107825,7,0.698283674,11,34,1,1,7,584.1661849,0.519879122,0.858585859,0.114583333
0.303278624,1.148478567,8,0.515015502,14,25,1,4,16,969.8411213,0.753206013,0.805555556,0
0.433328652,1.01971214,9,0.427847295,42,23,3,4,26,1783.368429,0.555654365,0.954545455,0.247011952
0.502066182,1.068542826,6,0.502876287,69,7,2,2,23,838.0759332,0.706498586,0.965034965,0.4609375
0.718474787,1.115838975,5,0.612779202,62,2,3,3,27,970.6228375,0.865395026,0.962121212,0.432402235
0.380699896,1.059608178,8,0.609226882,97,28,3,3,9,1215.378917,0.570253151,0.928709056,0.292217327
0.315517449,1.000243278,5,0.507244062,11,41,1,4,38,502.2355075,0.529267281,0.848484848,0.050847458
0.889693149,1.161341292,10,0.673090756,32,5,1,0,2,1216.421411,0.78042087,0.84,0.461538462
0.185669333,1.040858344,8,0.518985325,50,35,4,1,10,1644.041906,0.669554942,0.913446677,0.411647586
0.640349836,0.834883767,7,0.655477963,82,20,0,2,30,340.774025,0.718217974,1,0
0.732036501,1.024806416,8,0.653990699,21,49,0,0,4,468.5843834,0.444902409,0.615384615,0.111111111
0.303692673,1.012539017,5,0.581912004,87,40,2,1,37,680.3175569,0.608615878,0.552238806,0
0.293640103,0.982696681,2,0.424944139,79,16,2,4,36,262.6530336,0.713832641,0.911564626,0.27173913
0.589315962,1.007265826,2,0.467974962,95,23,2,3,36,270.3235533,0.563407885,0.936305732,0.355263158
0.823040196,0.831996693,6,0.512025698,43,3,2,2,32,668.1354767,0.857530983,0.885714286,0.167785235
0.666325048,0.901829735,6,0.421268048,51,7,4,4,13,894.265811,0.808252539,0.796852647,0.015030946
0.837004861,1.042695197,7,0.519304008,36,49,1,3,17,833.1473429,0.385969761,0.928571429,0.469387755
0.290100603,1.047660651,4,0.423142441,37,31,1,3,16,417.1636326,0.63346187,0.95,0.173913043
0.11860409,1.000523933,8,0.420229545,33,14,4,3,36,1783.351449,0.887151675,0.915579959,0.141570142
0.430945784,0.851654047,7,0.456044941,68,36,3,3,25,909.7678089,0.519472272,0.896551724,0.212121212
0.698900312,0.879105743,7,0.690135537,99,37,4,3,2,859.0036807,0.567936426,0.601472995,0.074307305
0.891480936,0.900976397,7,0.598235791,45,40,0,1,13,378.5127003,0.254155718,0.777777778,0.125
0.16570021,0.900949057,6,0.581339957,38,41,4,1,22,975.1118907,0.681588455,0.917779339,0.539329806
0.12921331,0.970907051,4,0.59634094,97,37,1,1,5,360.9831107,0.786565901,0.857142857,0.375
0.229148743,1.112980943,8,0.468539503,86,16,3,4,22,1600.593961,0.832268671,0.758064516,0.007915567
0.723022029,1.061802362,6,0.625033078,5,30,1,4,18,669.3161692,0.510131691,0.615384615,0
0.268847413,0.947842997,4,0.684616448,30,33,1,4,32,368.0790775,0.638621696,0.829268293,0.105263158
0.627589015,1.142058725,7,0.657726677,23,14,3,1,19,1529.854551,0.680124895,0.8125,0.191111111
0.157775941,1.000688052,7,0.519625226,26,9,0,2,24,470.5326617,0.87115861,1,0.538461538
0.782748091,1.023710308,2,0.472064838,60,27,3,1,35,388.4968679,0.520162364,0.738297872,0.258547009
0.296910454,0.82501528,4,0.545621027,92,2,2,4,23,387.2580294,0.923938698,0.980519481,0.349137931
0.29824018,1.127219567,4,0.517064064,5,41,4,2,29,1022.265673,0.52881421,0.972323379,0.41880714
0.118156356,1.107135856,10,0.622990111,95,7,2,3,19,1814.839072,0.961403526,0.753623188,0
0.137886135,1.002735535,7,0.505662297,32,7,1,4,29,724.4265493,0.888486194,0.886792453,0.426829268
0.465730829,0.850091886,9,0.56650037,38,23,3,3,31,1055.979088,0.551374221,0.968164794,0.44047619
0.106027516,0.893127643,8,0.650439983,62,12,2,5,24,939.3763477,0.89294673,0.908333333,0.446700508
0.291249621,0.847444522,9,0.490204158,26,15,3,2,20,1028.875311,0.759336643,0.904231626,0.139830508
0.402856941,1.099420568,7,0.567144319,3,31,4,3,18,1554.600191,0.627266679,0.663507109,0.002375297
0.60249814,0.84068149,9,0.614907041,27,8,1,0,29,817.0742453,0.604281317,0.967741935,0.523809524
0.549818839,0.897252933,9,0.528731501,46,37,2,4,21,1034.772456,0.467414671,0.938053097,0.178294574
0.463483754,0.962946813,8,0.667098242,58,12,4,3,24,1398.779825,0.703496091,0.93647541,0.222789116
0.155508093,0.994341391,7,0.661315927,40,46,3,2,34,1137.628478,0.67582815,0.603174603,0.018450185
0.775991678,1.053324297,7,0.503777566,92,30,2,2,25,975.7192549,0.512363492,0.929487179,0.236842105
0.487413839,0.982076303,8,0.504495643,89,48,1,4,5,662.0555289,0.564407637,0.733333333,0.057142857
0.158130144,1.06827188,3,0.582760645,46,43,1,1,22,294.786961,0.666394566,0.921568627,0.505263158
0.554521238,1.181131948,2,0.577536286,8,2,3,4,28,387.7374872,0.92646116,0.934156379,0.086519115
0.55253951,0.830264914,9,0.600930114,26,21,3,3,20,924.4529235,0.547877231,0.947368421,0.264705882
0.322699106,0.938717491,6,0.53540061,83,32,0,4,39,237.9932397,0.466359541,0.857142857,0.571428571
0.554744996,0.825367447,3,0.506244201,2,42,2,1,44,448.8852642,0.532991051,0.700934579,0
0.498155298,0.911379474,6,0.424673196,68,13,4,0,3,814.2712751,0.666371244,0.893764434,0.356430155
0.492817084,1.077761019,7,0.520471385,59,14,2,1,24,1130.777699,0.752567233,0.673611111,0.010204082
0.423155746,1.123655647,7,0.684913205,99,26,2,3,39,1320.919969,0.60450781,0.9,0.117647059
0.307780765,1.157435708,8,0.422078686,84,42,2,1,14,1214.659717,0.575036702,0.949685535,0.535384615
0.123031896,0.939595168,5,0.659433432,28,23,2,3,1,590.5373068,0.903460199,0.522727273,0.192982456
0.730374572,0.995267635,6,0.472556165,72,13,3,2,39,1143.616124,0.556090087,0.947136564,0.506314581
0.590999642,0.87512685,3,0.677850649,23,6,1,5,13,198.5809178,0.771152908,0.879310345,0.433333333
0.299082648,1.0572124,7,0.431867877,60,43,1,2,35,683.0716704,0.486551481,0.577777778,0.161290323
0.257765133,0.930097579,8,0.487976264,68,48,0,4,26,475.9199614,0.499266122,0.857142857,0.25
0.807666631,1.129919806,5,0.62778636,3,21,2,0,34,774.9343035,0.544839378,0.968944099,0.093023256
0.682189338,0.891425914,7,0.515581946,95,15,1,4,11,622.6370081,0.579011774,1,0.446428571
0.38302401,0.94373263,4,0.495518742,21,39,1,1,33,452.3280984,0.565230821,0.857142857,0.230769231
0.705980532,0.854400607,10,0.517405351,27,38,1,4,17,618.7286867,0.433541918,0.636363636,0
0.82651158,0.916612928,6,0.576988156,43,7,1,5,19,528.9844834,0.667626432,0.916666667,0.428571429
0.139662472,1.131459127,2,0.514021275,80,8,1,1,12,211.7077876,0.894646588,0.933333333,0.517241379
0.721337175,0.912812526,6,0.681945215,18,41,0,4,33,390.2215744,0.475208363,0.888888889,0.428571429
0.559118853,0.882834111,3,0.405371066,21,36,4,1,43,630.9012993,0.582539548,0.926846101,0.530255334
0.179655976,0.994918826,4,0.46930488,98,22,4,3,14,754.4090525,0.750318296,0.935531136,0.258850842
0.68157566,0.885852438,9,0.42796274,75,5,2,1,9,1049.296058,0.743667216,0.942307692,0.608
0.524181972,1.164898181,4,0.447763065,6,7,4,2,38,1106.880047,0.752837635,0.869592476,0.29700963
0.573235535,1.092732378,6,0.443390364,85,50,2,4,2,698.5606183,0.505589468,0.816,0.451612903
0.745261379,1.034835069,8,0.586057099,67,23,4,2,20,1702.756275,0.473076819,0.978351955,0.408611228
0.144556541,0.824212334,5,0.625409283,30,46,1,4,16,344.3116338,0.671803795,0.9,0.217391304
0.25976219,0.876736688,3,0.417348634,77,44,3,2,17,399.0020843,0.557564297,0.898047722,0.214421252
0.54957163,0.865221594,5,0.682267784,27,8,4,4,39,880.4853225,0.78626568,0.907244414,0.050318923
0.444790508,1.049527111,2,0.522695385,82,41,0,1,38,149.8199751,0.436695156,0.75,0
0.215091462,1.165101833,4,0.503619504,37,33,1,2,10,368.022793,0.759625187,0.673469388,0
0.284234558,0.96118874,5,0.429673185,18,12,3,3,29,746.1721047,0.847778598,0.800838574,0
0.85074701,1.154238754,3,0.665259872,88,28,2,2,31,586.3181425,0.522965105,0.96,0.344262295
0.666219794,1.087890842,7,0.428231135,14,46,1,1,27,997.5202688,0.537513682,0.971428571,0.580246914
0.739595645,1.000759572,3,0.494111663,75,39,1,2,33,426.3564376,0.438735422,0.921052632,0.339622642
0.215500918,1.107889695,3,0.496289217,46,35,2,3,5,376.8340204,0.661208219,0.901515152,0.316091954
0.248468449,1.109628587,6,0.555041096,37,12,1,1,34,831.1667793,0.875200492,0.795454545,0
0.502926804,0.929568857,6,0.418794535,18,12,4,5,14,1029.441255,0.730887055,0.885964912,0.266182299
0.718578372,0.873131473,5,0.466095336,36,30,1,0,38,455.8332902,0.610248969,0.833333333,0.074074074
0.87703815,0.912856817,6,0.486694379,50,27,1,0,11,386.2635704,0.511802983,0.717948718,0
0.692298022,1.177270156,8,0.499130302,47,34,1,3,36,1394.04902,0.479072376,0.833333333,0.117647059
0.15657422,1.076076983,8,0.555185693,62,49,3,1,35,1605.941049,0.702307863,0.742647059,0.031948882
0.270086763,0.993454835,9,0.665626963,13,20,2,1,38,1335.491377,0.762384163,0.927631579,0.384279476
0.825988391,1.11073722,4,0.438719093,97,13,0,2,24,265.8763998,0.619706845,1,0.4375
0.522428221,0.887467065,6,0.442211855,48,25,1,3,39,773.9250863,0.531124097,1,0.618421053
0.715009379,0.952803861,7,0.697340533,79,11,2,4,14,758.7621251,0.645696932,0.935135135,0.143564356
0.297664609,0.879128735,8,0.66108828,99,9,1,1,15,557.6652104,0.892912944,0.611111111,0
0.284883965,0.959203791,9,0.484851727,37,37,2,5,32,1300.651526,0.6389555,0.913385827,0.439613527
0.678596585,1.132916611,2,0.629957953,39,21,1,1,41,249.3435322,0.654841818,0.864864865,0.03030303
0.777367672,1.186311536,9,0.503621575,69,19,2,1,35,2280.421286,0.562802794,0.919642857,0.579591837
0.217931515,0.895257493,9,0.645445535,44,42,2,2,16,809.4307257,0.59374132,0.964285714,0.363207547
0.771084138,0.904367341,8,0.693874399,69,38,3,2,5,986.0362529,0.479160923,0.854679803,0.378136201
0.463876085,0.849361789,4,0.694113876,39,2,3,4,33,629.7608635,0.957070245,0.617117117,0
0.221795477,0.824195727,7,0.664070938,60,24,1,2,31,730.3123086,0.774148222,0.625,0
0.430609977,1.1406413,2,0.495318019,53,2,2,3,42,391.5831095,0.922006964,0.972972973,0.473170732
0.424733346,1.018876871,6,0.696820888,92,37,3,3,15,1091.488053,0.550926079,0.793296089,0.077922078
0.235934409,1.132912594,6,0.604255988,17,25,3,0,10,1157.843754,0.718756454,0.749455338,0.065217391
0.665074846,0.948928984,2,0.491742715,91,10,2,5,3,189.7125735,0.628574117,0.917721519,0.435797665
0.24858743,1.177289501,5,0.681478316,32,6,0,3,41,594.6203287,0.873723982,0.875,0.631578947
0.771894621,0.947944054,6,0.452237586,1,22,3,1,20,888.2182236,0.544146688,0.739856802,0.009584665
0.782718804,1.190091735,4,0.558323425,4,26,2,1,2,542.1498399,0.576104179,0.775193798,0.382716049
0.526689403,0.910097097,3,0.451274312,48,16,3,3,8,407.5820737,0.584114185,0.943793911,0.425925926
0.112142876,0.914137962,3,0.442956131,21,26,4,4,10,457.268503,0.72774661,0.96875,0.408396947
0.837008694,1.118579757,6,0.417569618,96,17,0,0,22,394.4993055,0.557290227,1,0.470588235
0.691200038,0.953331425,7,0.404895735,41,7,4,4,31,1349.62377,0.666639925,0.989640884,0.30939759
0.485290985,1.128146979,9,0.656565267,57,40,2,1,37,1721.890424,0.52223943,0.860606061,0.443137255
0.892368581,1.094742756,3,0.651395545,54,15,1,1,30,365.2771796,0.660687291,0.965517241,0.582089552
0.757785294,1.041590613,3,0.511503906,50,27,0,4,4,226.8874978,0.64138017,0.777777778,0.416666667
0.269997226,0.895406563,5,0.624897094,87,35,2,1,4,566.3697579,0.630035408,0.504347826,0.049180328
0.681741068,1.088015414,5,0.422453879,4,5,1,2,34,707.6708689,0.882831025,0.925,0
0.612636518,0.973047313,9,0.666990406,4,37,2,4,3,786.8817472,0.54996459,0.715189873,0.331360947
0.831719943,0.831201556,8,0.556370219,27,33,1,4,29,522.4606361,0.448717487,0.9,0.076923077
0.353742522,1.193225706,3,0.636807914,47,39,1,3,14,310.8649889,0.569258439,0.901960784,0.021276596
0.354633604,0.860701665,7,0.556904521,28,31,3,3,3,729.7758195,0.624745645,0.862980769,0.296078431
0.121351482,0.857311829,4,0.57175084,73,12,1,0,34,341.3717836,0.900313978,0.785714286,0
0.811845296,1.112237546,5,0.525316293,16,18,3,4,22,1017.656703,0.515671043,0.966315789,0.215384615
0.57078243,1.114687889,7,0.50999246,78,26,3,1,29,1682.08064,0.598719714,0.891625616,0.542351454
0.424139429,0.832125969,9,0.414151478,92,25,3,4,3,744.6431189,0.56534142,0.886639676,0.458590853
0.342330697,0.917973806,10,0.683437061,11,6,3,4,4,1125.521423,0.798712872,0.937360179,0.503554502
0.747490215,0.872606826,5,0.616147132,91,24,0,2,34,424.9830263,0.584625173,0.909090909,0.090909091
0.52556819,1.066720145,8,0.409328982,84,42,4,0,25,1860.635077,0.430548062,0.928212491,0.190863579
0.274881467,1.037932347,6,0.545716428,31,42,2,4,25,851.9510561,0.578615541,0.911949686,0.070512821
0.761177192,1.024256228,8,0.551501788,66,45,4,2,19,1602.994773,0.441077203,0.888070692,0.17791411
0.25093565,1.114108182,10,0.663332983,19,19,1,1,27,1676.678289,0.705611582,0.935483871,0.666666667
0.405353134,0.921660796,3,0.597981225,72,24,1,2,37,277.739322,0.588360184,0.964912281,0
0.195737349,1.004200108,5,0.504535504,47,12,0,4,27,356.5036598,0.784219097,0.8125,0.277777778
0.840491207,1.120294164,2,0.689342286,60,49,2,2,27,328.0316752,0.455276525,0.9375,0.254658385
0.777507052,1.003222511,5,0.479791776,9,47,0,2,13,245.3504992,0.299391798,0.75,0
0.160842745,0.855100196,3,0.678141086,93,3,4,2,15,449.105548,0.967558137,0.900694444,0.078180526
0.594134871,1.124333213,4,0.675756132,90,12,4,3,1,738.567635,0.756357525,0.827586207,0.605344296
0.617575891,1.133938718,8,0.44692607,62,16,2,1,21,1311.923566,0.697542282,0.852941176,0.379679144
0.122310713,1.138875635,10,0.607049326,24,45,2,5,41,2432.063642,0.715869351,0.696428571,0.257142857
0.89994869,1.036088203,7,0.400447005,70,35,2,0,18,818.6273878,0.377725066,0.93956044,0.262931034
0.1411366,0.992313955,8,0.562637548,84,43,4,0,11,1416.216327,0.679055834,0.8786737,0.152616279
0.249681906,1.066228387,3,0.4312531,26,41,2,0,2,340.2565625,0.606590934,0.835820896,0.597122302
0.569769705,0.843636112,9,0.615426764,83,41,3,1,22,968.085354,0.516661946,0.882591093,0.357879234
0.445697178,0.83557473,7,0.536536752,75,31,4,4,4,753.1850464,0.508932514,0.91831357,0.452904239
0.815253755,1.094928616,7,0.405771858,47,22,2,5,36,1088.651189,0.574945316,0.945454545,0.530120482
0.853832497,0.842213389,5,0.51636795,29,18,3,4,42,781.8070501,0.46598773,0.979381443,0.329096045
0.350595505,1.102390828,7,0.587231763,11,33,3,1,39,1525.689635,0.615331916,0.918650794,0.495642702
0.356519134,1.038199687,7,0.502813704,14,9,2,0,25,1004.464425,0.771050309,0.96,0.2
0.421051561,0.875911693,9,0.490923907,66,39,2,2,17,865.0323435,0.542814669,0.823943662,0.113636364
0.182125093,1.056207385,6,0.559024069,26,22,2,4,42,1139.515535,0.85352936,0.663636364,0
0.748616397,1.197629894,3,0.423489896,72,12,3,1,16,594.8412906,0.655232482,0.886462882,0.550884956
0.507965695,1.0206879,3,0.547910699,9,6,1,2,13,266.4623184,0.850899914,0.929824561,0.101694915
0.616935865,0.87362099,6,0.637275458,46,26,2,4,33,686.7142922,0.520199894,0.909774436,0.229299363
0.148411672,1.1570366,5,0.422356398,25,39,2,2,19,696.700462,0.630723988,0.952941176,0.480769231
0.214376368,1.10271243,5,0.578457014,15,29,3,4,3,782.8026954,0.672807393,0.854066986,0.392857143
0.741962621,0.943662063,6,0.421537757,80,10,2,1,36,975.8879594,0.672493909,0.8984375,0.524793388
0.173067739,1.074000594,9,0.556475753,57,41,3,5,36,1863.005473,0.737772486,0.708010336,0
